id,dbf_id,name,text,card_set,data_first_seen,set_release_date,type,card_class,classes,rarity,cost,attack,health,durability,armor,spell_school,races,mechanics,artist,legendary,n_balance_changes,is_reprint,n_printings,original_id,flavor
BOT_537,49169,Mechano-Egg,Deathrattle: Summon an 8/8 Robosaur.,BOOMSDAY,2018-08-02,,MINION,PALADIN,PALADIN,COMMON,5,0,5,0,0,NONE,MECHANICAL,DEATHRATTLE,Hideaki Takamura,False,0,False,1,BOT_537,When you need more iron in your diet.
BOT_243,48159,Myra Rotspring,Battlecry: Discover a Deathrattle minion. Also gain its Deathrattle.,BOOMSDAY,2018-08-02,,MINION,ROGUE,ROGUE,LEGENDARY,5,4,2,0,0,NONE,UNDEAD,BATTLECRY|DISCOVER,Slawomir Maniak,True,0,False,1,BOT_243,"On her first day on the job, Myra removed the smoke detectors."
BOT_242,48487,Myra's Unstable Element,Draw the rest of your deck.,BOOMSDAY,2018-08-02,,SPELL,ROGUE,ROGUE,LEGENDARY,5,0,0,0,0,NONE,,,Arthur Gimaldinov,True,0,False,1,BOT_242,What could go wrong?
BOT_508,48748,Necrium Vial,Trigger a friendly minion's Deathrattle twice.,BOOMSDAY,2018-08-02,,SPELL,ROGUE,ROGUE,EPIC,5,0,0,0,0,SHADOW,,,Vlad Botos,False,0,False,1,BOT_508,Two near-death experiences for the price of one!
BOT_536,49167,Omega Agent,"Battlecry: If you have 10 Mana Crystals, summon 2 copies of this minion.",BOOMSDAY,2018-08-02,,MINION,WARLOCK,WARLOCK,EPIC,5,4,5,0,0,NONE,,BATTLECRY,James Ryman,False,0,False,1,BOT_536,"They don't just find the truth. They give it a ten second head start, then hunt it down."
BOT_529,49013,Power Word: Replicate,Choose a friendly minion. Summon a 5/5 copy of it.,BOOMSDAY,2018-08-02,,SPELL,PRIEST,PRIEST,EPIC,5,0,0,0,0,NONE,,,Brian Despain,False,0,False,1,BOT_529,"Available as a bundle, along with Power Words: Detonate, Animate, Annihilate, and Paper Weight."
BOT_566,49416,Reckless Experimenter,"Deathrattle minions you play cost (3) less, but die at the end of the turn.",BOOMSDAY,2018-08-02,,MINION,PRIEST,PRIEST,EPIC,5,4,6,0,0,NONE,UNDEAD,AURA,Zoltan Boros,False,2,False,1,BOT_566,It's hard to call her reckless when it's clear she knows what she's doing.
BOT_050,47888,Rusty Recycler,Taunt Lifesteal,BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,COMMON,5,2,6,0,0,NONE,MECHANICAL,LIFESTEAL|TAUNT,Sean McNally,False,0,False,1,BOT_050,"Ironic. It could recycle others, but not itself."
BOT_511,48753,Seaforium Bomber,"Battlecry: Shuffle a Bomb into your opponent's deck. When drawn, it explodes for 5 damage.",BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,EPIC,5,5,5,0,0,NONE,,BATTLECRY,Ivan Fomin,False,0,False,1,BOT_511,"Dress for the bomb you want, not the bomb you have."
BOT_234,48644,Shrink Ray,Set the Attack and Health of all minions to 1.,BOOMSDAY,2018-08-02,,SPELL,PALADIN,PALADIN,RARE,5,0,0,0,0,NONE,,,Jiajun Tian,False,0,False,1,BOT_234,Actually works by enlarging the rest of the world.
BOT_573,49447,Subject 9,Battlecry: Draw 5 different Secrets from your deck.,BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,5,4,4,0,0,NONE,MECHANICAL|BEAST,BATTLECRY,Dany Orizio,True,0,False,1,BOT_573,The original clever girl.
BOT_406,48526,Supercollider,"After you attack a minion, force it to attack one of its neighbors.",BOOMSDAY,2018-08-02,,WEAPON,WARRIOR,WARRIOR,EPIC,5,1,3,0,0,NONE,,,Jason Kang,False,1,False,1,BOT_406,Boom's Second Law of Motion: HIT IT VERY HARD!
BOT_563,49356,Wargear,Magnetic,BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,COMMON,5,6,5,0,0,NONE,MECHANICAL,MAGNETIC,Dave Allsop,False,1,False,2,BOT_563,WAR! GEAR! What is it good for?
BOT_548,49184,Zilliax,"Magnetic Divine Shield, Taunt, Lifesteal, Rush",BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,5,3,2,0,0,NONE,MECHANICAL,DIVINE_SHIELD|LIFESTEAL|MAGNETIC|RUSH|TAUNT,L. Lullabi & K. Turovec,True,0,False,2,BOT_548,"Everything but the kitchen sink. Oh wait, there's one on his back."
BOT_539,49171,Arcane Dynamo,Battlecry: Discover a spell that costs (5) or more.,BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,RARE,6,3,4,0,0,NONE,,BATTLECRY|DISCOVER,James Ryman,False,0,False,1,BOT_539,"We ran out of jars, so we started putting brains in other stuff."
BOT_448,49019,Damaged Stegotron,Taunt Battlecry: Deal 6 damage to this minion.,BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,COMMON,6,5,12,0,0,NONE,MECHANICAL|BEAST,BATTLECRY|TAUNT,Daria Tuzova,False,0,False,1,BOT_448,Sadly the warranty does not cover fireballs or acts of Boom.
BOT_433,48717,Dr. Morrigan,Deathrattle: Swap this with a minion from your deck.,BOOMSDAY,2018-08-02,,MINION,WARLOCK,WARLOCK,LEGENDARY,6,5,5,0,0,NONE,UNDEAD,DEATHRATTLE,Slawomir Maniak,True,1,False,1,BOT_433,She will NOT STOP until she gets tenure.
BOT_521,48823,Ectomancy,Summon copies of all Demons you control.,BOOMSDAY,2018-08-02,,SPELL,WARLOCK,WARLOCK,EPIC,6,0,0,0,0,SHADOW,,,Jerry Mascho,False,0,False,1,BOT_521,"""Zerek! Stay out of my lab!"""
BOT_099,48799,Eureka!,Summon a copy of a random minion from your hand.,BOOMSDAY,2018-08-02,,SPELL,SHAMAN,SHAMAN,RARE,6,0,0,0,0,NONE,,,Peter Stapleton,False,0,False,1,BOT_099,"Genius is 1% inspiration, and 99% drawing your Deathwing."
BOT_066,47924,Mechanical Whelp,Deathrattle: Summon a 7/7 Mechanical Dragon.,BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,RARE,6,2,2,0,0,NONE,MECHANICAL|DRAGON,DEATHRATTLE,Jiajun Tian,False,0,False,1,BOT_066,"""Well if I didn't build the whelp and YOU didn't build the whelp…"""
BOT_601,48693,Meteorologist,"Battlecry: For each card in your hand, deal 1 damage to a random enemy.",BOOMSDAY,2018-08-02,,MINION,MAGE,MAGE,RARE,6,3,3,0,0,NONE,,BATTLECRY,Paul Mafayon,False,0,False,1,BOT_601,Some say the world will end in fire. Some say in ice. Why not BOTH?
BOT_107,48552,Missile Launcher,"Magnetic At the end of your turn, deal 1 damage to all other characters.",BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,RARE,6,4,4,0,0,NONE,MECHANICAL,MAGNETIC,Dan Scott,False,0,False,1,BOT_107,"We asked, ""Where do the missiles go?"" and he answered, ""Yes."""
BOT_218,48100,Security Rover,"Whenever this minion takes damage, summon a 2/3 Mech with Taunt.",BOOMSDAY,2018-08-02,,MINION,WARRIOR,WARRIOR,RARE,6,2,6,0,0,NONE,MECHANICAL,,Adam Byrne,False,1,False,1,BOT_218,Insecurity detected. Alerting hugbots.
BOT_102,47979,Spark Drill,Rush Deathrattle: Add two 1/1 Sparks with Rush to your hand.,BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,RARE,6,5,1,0,0,NONE,MECHANICAL,DEATHRATTLE|RUSH,Ivan Fomin,False,0,False,1,BOT_102,Preferred weapon of Dr. Boom's orthodontist.
BOT_422,48609,Tending Tauren,Choose One - Give your other minions +1/+1; or Summon two 2/2 Treants.,BOOMSDAY,2018-08-02,,MINION,DRUID,DRUID,RARE,6,3,4,0,0,NONE,,CHOOSE_ONE,Zoltan Boros,False,0,False,1,BOT_422,That racial bonus to Herbalism finally paid off.
BOT_245,48161,The Storm Bringer,Transform your minions into random Legendary minions.,BOOMSDAY,2018-08-02,,SPELL,SHAMAN,SHAMAN,LEGENDARY,6,0,0,0,0,NATURE,,,J. Paick & K. Turovec,True,1,False,1,BOT_245,"Finally, Electra can work from home."
BOT_258,48203,"Zerek, Master Cloner","Deathrattle: If you've cast any spells on this minion, resummon it.",BOOMSDAY,2018-08-02,,MINION,PRIEST,PRIEST,LEGENDARY,6,5,5,0,0,NONE,,DEATHRATTLE,James Ryman,True,0,False,1,BOT_258,His original name was Aerek. Then the first clone was Berek. They went evil around Merek.
BOT_256,48195,Astromancer,Battlecry: Summon a random minion with Cost equal to your hand size.,BOOMSDAY,2018-08-02,,MINION,MAGE,MAGE,EPIC,7,5,5,0,0,NONE,,BATTLECRY,Gonzalo Ordonez,False,0,False,2,BOT_256,All signs point to Antonidas.
BOT_237,48142,Beryllium Nullifier,Magnetic Elusive,BOOMSDAY,2018-08-02,,MINION,WARRIOR,WARRIOR,EPIC,7,4,8,0,0,NONE,MECHANICAL,ELUSIVE|MAGNETIC,Anton Zemskov,False,2,False,1,BOT_237,Why Beryllium? Because it's hard to spell.
BOT_034,47841,Boommaster Flark,Battlecry: Summon four 0/2 Goblin Bombs.,BOOMSDAY,2018-08-02,,MINION,HUNTER,HUNTER,LEGENDARY,7,5,5,0,0,NONE,,BATTLECRY,Jomaro Kindred,True,0,False,1,BOT_034,Every good plan requires a bit of patience. And a lot of explosives.
BOT_238,48146,"Dr. Boom, Mad Genius","Battlecry: For the rest of the game, your Mechs have Rush.",BOOMSDAY,2018-08-02,,HERO,WARRIOR,WARRIOR,LEGENDARY,7,0,30,0,7,NONE,,BATTLECRY,Matt Dixon,True,2,False,1,BOT_238,"""Of course I've gone mad with power. Ever try going mad without it?"""
BOT_423,48612,Dreampetal Florist,"At the end of your turn, reduce the Cost of a random minion in your hand by (7).",BOOMSDAY,2018-08-02,,MINION,DRUID,DRUID,EPIC,7,4,4,0,0,NONE,,,Adam Byrne,False,0,False,1,BOT_423,"Unlike gnomes, dreampetals grow more than 3 feet tall."
BOT_429,48670,Flark's Boom-Zooka,"Summon 3 minions from your deck. They attack enemy minions, then die.",BOOMSDAY,2018-08-02,,SPELL,HUNTER,HUNTER,LEGENDARY,7,0,0,0,0,NONE,,,Jim Nelson,True,1,False,1,BOT_429,It used to be a Ba-zooka but we ran out of sheep.
BOT_507,48744,Gloop Sprayer,Battlecry: Summon a copy of each adjacent minion.,BOOMSDAY,2018-08-02,,MINION,DRUID,DRUID,COMMON,7,4,4,0,0,NONE,,BATTLECRY,Arthur Bozonnet,False,1,False,1,BOT_507,"""Are you sure that's enough gloop?"" ""Hold on."""
BOT_912,49009,Kangor's Endless Army,Resurrect 3 friendly Mechs. They keep any Magnetic upgrades.,BOOMSDAY,2018-08-02,,SPELL,PALADIN,PALADIN,LEGENDARY,7,0,0,0,0,NONE,,,Dai Yang,True,0,False,1,BOT_912,"""That's three, Kangor. Three isn't endless."" - Countess Ashmore"
BOT_257,48198,Luna's Pocket Galaxy,Change the Cost of minions in your deck to (1).,BOOMSDAY,2018-08-02,,SPELL,MAGE,MAGE,LEGENDARY,7,0,0,0,0,ARCANE,,,Jakub Kasper,True,2,False,1,BOT_257,Luna became head of the astronomy department when her boss invented the Pocket Black Hole.
BOT_552,49195,Star Aligner,"Battlecry: If you control 3 minions with 7 Health, deal 7 damage to all enemies.",BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,EPIC,7,7,7,0,0,NONE,,BATTLECRY,David Kegg,False,0,False,1,BOT_552,"""You're a Sagittarius? Me too! Just gimme a sec."""
BOT_534,49163,Bull Dozer,Divine Shield,BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,COMMON,9,9,7,0,0,NONE,MECHANICAL|BEAST,DIVINE_SHIELD,Steve Prescott,False,0,False,1,BOT_534,Leave them alone for two minutes and they go right into sleep mode.
BOT_523,48831,Mulchmuncher,Rush. Costs (1) less for each friendly Treant that died this game.,BOOMSDAY,2018-08-02,,MINION,DRUID,DRUID,RARE,9,8,8,0,0,NONE,MECHANICAL|BEAST,RUSH,Mike Sass,False,1,False,1,BOT_523,The latest advancement in hippo-botany.
BOT_069,47928,The Boomship,Summon 3 random minions from your hand. Give them Rush.,BOOMSDAY,2018-08-02,,SPELL,WARRIOR,WARRIOR,LEGENDARY,9,0,0,0,0,NONE,,,Zoltan Boros,True,0,False,1,BOT_069,Dr. Boom ends his motivational speeches by dropping the mechs.
BOT_567,49421,Zerek's Cloning Gallery,Summon a 1/1 copy of each minion in your deck.,BOOMSDAY,2018-08-02,,SPELL,PRIEST,PRIEST,LEGENDARY,9,0,0,0,0,NONE,,,Slawomir Maniak,True,0,False,1,BOT_567,Cloning can be a jarring experience.
BOT_424,48625,Mecha'thun,"Deathrattle: If you have no cards in your deck, hand, and battlefield, destroy the enemy hero.",BOOMSDAY,2018-08-02,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,10,10,10,0,0,NONE,MECHANICAL,DEATHRATTLE,James Ryman,True,0,False,1,BOT_424,"""Your software will fail. Your users will abandon you. You are already obsolete."""
EX1_181,52263,Call of the Void,Add a random Demon to your hand.,LEGACY,2018-10-25,,SPELL,WARLOCK,WARLOCK,COMMON,1,0,0,0,0,SHADOW,,,Arthur Gimaldinov,False,0,False,1,EX1_181,"""Marco!"" ""Polo!"" ""Marco!"" ""Who dares summon me?!"""
EX1_182,52264,Pilfer,Add a random card from another class to your hand.,LEGACY,2018-10-25,,SPELL,ROGUE,ROGUE,COMMON,1,0,0,0,0,NONE,,,L. Lullabi & K. Turovec,False,1,False,1,EX1_182,The class is always greener on the other side of the board.
EX1_180,52262,Tome of Intellect,Add a random Mage spell to your hand.,LEGACY,2018-10-25,,SPELL,MAGE,MAGE,COMMON,1,0,0,0,0,ARCANE,,,Derk Venneman,False,0,False,1,EX1_180,Just a compilation of napkins of intellect.
EX1_179,52255,Icicle,"Deal 2 damage to a minion. If it's Frozen, draw a card.",LEGACY,2018-10-25,,SPELL,MAGE,MAGE,EPIC,2,0,0,0,0,FROST,,,Arthur Gimaldinov,False,0,False,1,EX1_179,"This may appear weak at frost glance, but it's actually a very ice spell."
TRL_310,50120,Elemental Evocation,The next Elemental you play this turn costs (2) less.,TROLL,2018-11-30,,SPELL,MAGE,MAGE,COMMON,0,0,0,0,0,FIRE,,,Konstantin Turovec,False,0,False,1,TRL_310,It's just lighter fluid.
TRL_243,49990,Pounce,Give your hero +2 Attack this turn.,TROLL,2018-11-30,,SPELL,DRUID,DRUID,COMMON,0,0,0,0,0,NONE,,,Rudy Siswanto,False,0,False,2,TRL_243,Comes with an overwhelming urge to jump into the nearest open box.
TRL_128,50794,Regenerate,Restore 3 Health.,TROLL,2018-11-30,,SPELL,PRIEST,PRIEST,COMMON,0,0,0,0,0,HOLY,,,Arthur Bozonnet,False,0,False,1,TRL_128,Finally a cure for degenerates.
TRL_543,50512,Bloodclaw,Battlecry: Deal 5 damage to your hero.,TROLL,2018-11-30,,WEAPON,PALADIN,PALADIN,COMMON,1,2,2,0,0,NONE,,BATTLECRY,Akkapoj T.,False,1,False,1,TRL_543,This weapon – ow! Requires a little – OWW! Finesse.
TRL_390,50381,Daring Fire-Eater,Battlecry: Your next Hero Power this turn deals 2 more damage.,TROLL,2018-11-30,,MINION,MAGE,MAGE,COMMON,1,1,1,0,0,NONE,,BATTLECRY,Jesper Ejsing,False,0,False,1,TRL_390,A few hours later he DESTROYED the arena bathrooms.
TRL_321,50040,Devastate,Deal 4 damage to a damaged minion.,TROLL,2018-11-30,,SPELL,WARRIOR,WARRIOR,COMMON,1,0,0,0,0,NONE,,,Slawomir Maniak,False,0,False,1,TRL_321,"No thanks, I already devast-ate."
TRL_249,50012,Grim Rally,Destroy a friendly minion. Give your minions +1/+1.,TROLL,2018-11-30,,SPELL,WARLOCK,WARLOCK,RARE,1,0,0,0,0,SHADOW,,,Skan Srisuwan,False,0,False,1,TRL_249,There’s no “Aiiiieeee” in “Team.”
TRL_506,50380,Gurubashi Chicken,Overkill: Gain +5 Attack.,TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,COMMON,1,1,1,0,0,NONE,BEAST,OVERKILL,Ivan Fomin,False,0,False,1,TRL_506,"“Ya hold it by da feet, mon. Den ya THROW.”"
TRL_516,50396,Gurubashi Offering,"At the start of your turn, destroy this and gain 8 Armor.",TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,EPIC,1,0,2,0,0,NONE,,,Izzy Hoover,False,0,False,1,TRL_516,"For a limited time, loa blessings are on a pray-one-get-two deal (on selected sacrifices only)."
TRL_505,50377,Helpless Hatchling,Deathrattle: Reduce the Cost of a Beast in your hand by (1).,TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,COMMON,1,1,1,0,0,NONE,BEAST,DEATHRATTLE,Matt Dixon,False,0,False,1,TRL_505,It can’t be all that helpful. Not wif dose widdle wings!
TRL_363,50796,Saronite Taskmaster,Deathrattle: Summon a 0/3 Free Agent with Taunt for your opponent.,TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,COMMON,1,2,3,0,0,NONE,,DEATHRATTLE,Sean McNally,False,0,False,1,TRL_363,Don't even think of asking for time off.
TRL_074,49843,Serrated Tooth,Deathrattle: Give your minions Rush.,TROLL,2018-11-30,,WEAPON,ROGUE,ROGUE,COMMON,1,1,3,0,0,NONE,,DEATHRATTLE,Grace Liu,False,1,False,1,TRL_074,"The tooth hurts, don’t it?"
TRL_245,50002,Shriek,Discard your lowest Cost card. Deal 2 damage to all minions.,TROLL,2018-11-30,,SPELL,WARLOCK,WARLOCK,RARE,1,0,0,0,0,SHADOW,,,Mauricio Herrera,False,0,False,1,TRL_245,The first warning sign of an oncoming warlock temper tantrum.
TRL_502,50352,Spirit of the Dead,"Stealth for 1 turn. After a friendly minion dies, shuffle a 1-Cost copy of it into your deck.",TROLL,2018-11-30,,MINION,PRIEST,PRIEST,RARE,1,0,3,0,0,NONE,UNDEAD,STEALTH,James Ryman,False,0,False,1,TRL_502,Just because you’re dead doesn’t mean you’re off the team.
TRL_223,49944,Spirit of the Raptor,"Stealth for 1 turn. After your hero attacks and kills a minion, draw a card.",TROLL,2018-11-30,,MINION,DRUID,DRUID,RARE,1,0,3,0,0,NONE,UNDEAD|BEAST,STEALTH,Christopher Hayes,False,0,False,1,TRL_223,“Loti! LOTI! Drop it. Drop it Loti! Down! Down Loti!”
TRL_327,52242,Spirit of the Rhino,Stealth for 1 turn. Your Rush minions are Immune the turn they're summoned.,TROLL,2018-11-30,,MINION,WARRIOR,WARRIOR,RARE,1,0,3,0,0,NONE,UNDEAD|BEAST,AURA|STEALTH,Jim Nelson,False,0,False,1,TRL_327,Where did they get this preposterous hypothesis?
TRL_348,49824,Springpaw,Rush Battlecry: Add a 1/1 Lynx with Rush to your hand.,TROLL,2018-11-30,,MINION,HUNTER,HUNTER,COMMON,1,1,1,0,0,NONE,BEAST,BATTLECRY|RUSH,Vladimir Kafanov,False,0,False,2,TRL_348,"The terrible thing about lynxes is lynxes are terrible things. Their teeth are made out of biting, their paws are made out of springs!"
TRL_119,50644,The Beast Within,"Give a friendly Beast +1/+1, then it attacks a random enemy minion.",TROLL,2018-11-30,,SPELL,HUNTER,HUNTER,EPIC,1,0,0,0,0,NONE,,,L. Lullabi & K. Turovec,False,0,False,1,TRL_119,Undoes years of obedience school training.
TRL_012,49051,Totemic Smash,Deal 2 damage. Overkill: Summon a basic Totem.,TROLL,2018-11-30,,SPELL,SHAMAN,SHAMAN,COMMON,1,0,0,0,0,NONE,,OVERKILL,L. Lullabi & K. Turovec,False,0,False,1,TRL_012,Trolls are the first group to have a totem survive atmospheric re-entry.
TRL_522,50405,Wartbringer,"Battlecry: If you played 2 spells this turn, deal 2 damage.",TROLL,2018-11-30,,MINION,SHAMAN,SHAMAN,COMMON,1,2,1,0,0,NONE,,BATTLECRY,J. Axer,False,0,False,1,TRL_522,"“Does she cause them with magic, or just…like have a bucket she brings with her?”"
TRL_501,50283,Auchenai Phantasm,"Battlecry: This turn, your healing effects deal damage instead.",TROLL,2018-11-30,,MINION,PRIEST,PRIEST,EPIC,2,3,2,0,0,NONE,UNDEAD|DRAENEI,BATTLECRY,Lemon Sky,False,0,False,1,TRL_501,“Okay kids did everyone remember to heal before we left?”
TRL_514,50393,Belligerent Gnome,"Taunt Battlecry: If your opponent has 2 or more minions, gain +1 Attack.",TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,RARE,2,1,4,0,0,NONE,,BATTLECRY|TAUNT,Brian Despain,False,0,False,1,TRL_514,Maybe don't put this one in your garden.
TRL_082,49853,Big Bad Voodoo,"Give a friendly minion ""Deathrattle: Summon a random minion that costs (1) more.""",TROLL,2018-11-30,,SPELL,SHAMAN,SHAMAN,EPIC,2,0,0,0,0,SHADOW,,,L. Lullabi & K. Turovec,False,0,False,1,TRL_082,Murlocs practice Small Nice Voodoo.
TRL_071,49838,Bloodsail Howler,Rush Battlecry: Gain +1/+1 for each other Pirate you control.,TROLL,2018-11-30,,MINION,ROGUE,ROGUE,RARE,2,1,1,0,0,NONE,PIRATE,BATTLECRY|RUSH,Patrik Bjorkstrom,False,0,False,1,TRL_071,They saw their fate a closin' Aboard a pirate ship On deck: The Howlin' Hozen About to let one rip.
TRL_504,50374,Booty Bay Bookie,Battlecry: Give your opponent a Coin.,TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,RARE,2,3,3,0,0,NONE,,BATTLECRY,Matt Dixon,False,0,False,1,TRL_504,Also makes a great librarian. She's really good at fixing books!
TRL_512,50391,Cheaty Anklebiter,Lifesteal Battlecry: Deal 1 damage.,TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,COMMON,2,2,1,0,0,NONE,,BATTLECRY|LIFESTEAL,Ekaterina Shapovalova,False,0,False,1,TRL_512,Famed hunter of the deadly Achilliosaur.
TRL_406,50493,Dozing Marksman,Has +4 Attack while damaged.,TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,COMMON,2,0,4,0,0,NONE,,,Sean McNally,False,0,False,1,TRL_406,It's the sleeper of the set.
TRL_362,50602,Dragon Roar,Add 2 random Dragons to your hand.,TROLL,2018-11-30,,SPELL,WARRIOR,WARRIOR,COMMON,2,0,0,0,0,NONE,,,Slawomir Maniak,False,0,False,1,TRL_362,Not to be confused with Dragon Yodel.
TRL_523,50408,Firetree Witchdoctor,"Battlecry: If you're holding a Dragon, Discover a spell.",TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,RARE,2,2,2,0,0,NONE,,BATTLECRY|DISCOVER,Eva Widermann,False,0,False,1,TRL_523,"If your tree is on fire - stop, drop, and troll."
TRL_307,50028,Flash of Light,Restore 4 Health. Draw a card.,TROLL,2018-11-30,,SPELL,PALADIN,PALADIN,COMMON,2,0,0,0,0,HOLY,,,Zoltan Boros,False,0,False,2,TRL_307,Hey! No cameras allowed!
TRL_111,50608,Headhunter's Hatchet,"Battlecry: If you control a Beast, gain +1 Durability.",TROLL,2018-11-30,,WEAPON,HUNTER,HUNTER,COMMON,2,2,2,0,0,NONE,,BATTLECRY,Akkapoj T.,False,1,False,2,TRL_111,Zul'jin's primary recruiting tool.
TRL_306,50022,Immortal Prelate,Deathrattle: Shuffle this into your deck. It keeps any enchantments.,TROLL,2018-11-30,,MINION,PALADIN,PALADIN,EPIC,2,1,3,0,0,NONE,,DEATHRATTLE,Maria Trepalina,False,0,False,1,TRL_306,"She protec. She attac. But most importantly, she come bac."
TRL_352,50550,Likkim,Has +2 Attack while you have Overloaded Mana Crystals.,TROLL,2018-11-30,,WEAPON,SHAMAN,SHAMAN,RARE,2,1,3,0,0,NONE,,AURA,Jakub Kasper,False,1,False,1,TRL_352,"""I double frog dare you!"""
TRL_566,51159,Revenge of the Wild,Summon your Beasts that died this turn.,TROLL,2018-11-30,,SPELL,HUNTER,HUNTER,RARE,2,0,0,0,0,NONE,,,Dave Allsop,False,0,False,1,TRL_566,My roommates only use Revenge of the Passive Aggressive.
TRL_240,49984,Savage Striker,Battlecry: Deal damage to an enemy minion equal to your hero's Attack.,TROLL,2018-11-30,,MINION,DRUID,DRUID,COMMON,2,2,3,0,0,NONE,,BATTLECRY,Jesper Ejsing,False,0,False,2,TRL_240,Ruthless at tribal roasts.
TRL_503,50372,Scarab Egg,Deathrattle: Summon three 1/1 Scarabs.,TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,COMMON,2,0,2,0,0,NONE,,DEATHRATTLE,Jim Nelson,False,0,False,1,TRL_503,They say you can’t make an omelet without AHHH THEY’RE EATING MY FACE!
TRL_097,50278,Seance,Choose a minion. Add a copy of it to your hand.,TROLL,2018-11-30,,SPELL,PRIEST,PRIEST,COMMON,2,0,0,0,0,SHADOW,,,Skan Srisuwan,False,0,False,1,TRL_097,"“The spirits spoke to me.” ""What did they say?"" ""You had lethal two turns ago."""
TRL_057,49800,Serpent Ward,"At the end of your turn, deal 2 damage to the enemy hero.",TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,RARE,2,0,2,0,0,NONE,TOTEM,,Cicily He,False,0,False,1,TRL_057,"When snakes get sick, they get sent to the Serpent Ward."
TRL_507,50383,Sharkfin Fan,"After your hero attacks, summon a 1/1 Pirate.",TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,COMMON,2,2,2,0,0,NONE,PIRATE,,Peter Stapleton,False,0,False,1,TRL_507,His taste in soup is criminal.
TRL_524,50410,Shieldbreaker,Battlecry: Silence an enemy minion with Taunt.,TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,RARE,2,2,1,0,0,NONE,DRAENEI,BATTLECRY,David Devries,False,0,False,1,TRL_524,"Can also break up fights, relationships, and unions."
TRL_570,52931,Soup Vendor,"Whenever you restore 3 or more Health to your hero, draw a card.",TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,RARE,2,1,4,0,0,NONE,,,Sean McNally,False,0,False,1,TRL_570,Fresh from the floor of the arena!
TRL_312,50083,Spellzerker,Has Spell Damage +2 while damaged.,TROLL,2018-11-30,,MINION,NEUTRAL,NEUTRAL,COMMON,2,2,3,0,0,NONE,,,Arthur Bozonnet,False,0,False,1,TRL_312,But don’t ask her to use it in a sentence.
